file_name,version,field_scope,item_index,field_name,old_value,new_value,changed,fix_reason
L2_D_026,v1_baseline,item,3,part_number,EV-100,EV-100,False,part_uppercase_only_or_already_correct
L2_D_026,v1_baseline,item,4,part_number,CN-305,CN-305,False,part_uppercase_only_or_already_correct
L2_D_027,v1_baseline,header,,po_number,PO-2024-1674,PO-2024-1674,False,po_uppercase_only_or_already_correct
L2_D_027,v1_baseline,item,0,part_number,IR-100,IR-100,False,part_uppercase_only_or_already_correct
L2_D_027,v1_baseline,item,1,part_number,HM-940,HM-940,False,part_uppercase_only_or_already_correct
L2_D_027,v1_baseline,item,2,part_number,AX-725,AX-725,False,part_uppercase_only_or_already_correct
L2_D_027,v1_baseline,item,3,part_number,FT-305,FT-305,False,part_uppercase_only_or_already_correct
L2_D_028,v1_baseline,header,,po_number,PO-2024-8243,PO-2024-8243,False,po_uppercase_only_or_already_correct
L2_D_028,v1_baseline,item,0,part_number,BK-512,BK-512,False,part_uppercase_only_or_already_correct
L2_D_028,v1_baseline,item,1,part_number,DX-830,DX-830,False,part_uppercase_only_or_already_correct
L2_D_029,v1_baseline,header,,po_number,PO-2024-5553,PO-2024-5553,False,po_uppercase_only_or_already_correct
L2_D_029,v1_baseline,item,0,part_number,HM-618,HM-618,False,part_uppercase_only_or_already_correct
L2_D_029,v1_baseline,item,1,part_number,AX-618,AX-618,False,part_uppercase_only_or_already_correct
L2_D_030,v1_baseline,header,,po_number,PO-2025-6047,PO-2025-6047,False,po_uppercase_only_or_already_correct
L2_D_030,v1_baseline,item,0,part_number,EV-305,EV-305,False,part_uppercase_only_or_already_correct
L2_D_030,v1_baseline,item,1,part_number,JQ-220,JQ-220,False,part_uppercase_only_or_already_correct
L2_D_030,v1_baseline,item,2,part_number,IR-618,IR-618,False,part_uppercase_only_or_already_correct
L2_D_030,v1_baseline,item,3,part_number,BK-100,BK-100,False,part_uppercase_only_or_already_correct
L2_D_030,v1_baseline,item,4,part_number,IR-830,IR-830,False,part_uppercase_only_or_already_correct
L2_D_031,v1_baseline,header,,po_number,PO-2024-5947,PO-2024-5947,False,po_uppercase_only_or_already_correct
L2_D_031,v1_baseline,item,0,part_number,CN-512,CN-512,False,part_uppercase_only_or_already_correct
L2_D_031,v1_baseline,item,1,part_number,EV-725,EV-725,False,part_uppercase_only_or_already_correct
L2_D_031,v1_baseline,item,2,part_number,DX-100,DX-100,False,part_uppercase_only_or_already_correct
L2_D_032,v1_baseline,header,,po_number,PO-2026-8144,PO-2026-8144,False,po_uppercase_only_or_already_correct
L2_D_032,v1_baseline,item,0,part_number,AX-512,AX-512,False,part_uppercase_only_or_already_correct
L2_D_032,v1_baseline,item,1,part_number,FT-830,FT-830,False,part_uppercase_only_or_already_correct
L2_D_032,v1_baseline,item,2,part_number,EV-618,EV-618,False,part_uppercase_only_or_already_correct
L2_D_032,v1_baseline,item,3,part_number,EV-940,EV-940,False,part_uppercase_only_or_already_correct
L2_D_033,v1_baseline,header,,po_number,PO-2025-6180,PO-2025-6180,False,po_uppercase_only_or_already_correct
L2_D_033,v1_baseline,item,0,part_number,IR-512,IR-512,False,part_uppercase_only_or_already_correct
L2_D_033,v1_baseline,item,1,part_number,CN-220,CN-220,False,part_uppercase_only_or_already_correct
L2_D_033,v1_baseline,item,2,part_number,DX-940,DX-940,False,part_uppercase_only_or_already_correct
L2_D_033,v1_baseline,item,3,part_number,IR-220,IR-220,False,part_uppercase_only_or_already_correct
L2_D_034,v1_baseline,header,,po_number,PO-2025-6940,PO-2025-6940,False,po_uppercase_only_or_already_correct
L2_D_034,v1_baseline,item,0,part_number,BK-410,BK-410,False,part_uppercase_only_or_already_correct
L2_D_034,v1_baseline,item,1,part_number,EV-305,EV-305,False,part_uppercase_only_or_already_correct
L2_D_034,v1_baseline,item,2,part_number,GX-220,GX-220,False,part_uppercase_only_or_already_correct
L2_D_035,v1_baseline,header,,po_number,PO-2026-1971,PO-2026-1971,False,po_uppercase_only_or_already_correct
L2_D_035,v1_baseline,item,0,part_number,BK-220,BK-220,False,part_uppercase_only_or_already_correct
L2_D_035,v1_baseline,item,1,part_number,DX-305,DX-305,False,part_uppercase_only_or_already_correct
L2_D_036,v1_baseline,header,,po_number,PO-2025-3630,PO-2025-3630,False,po_uppercase_only_or_already_correct
L2_D_036,v1_baseline,item,0,part_number,AX-940,AX-940,False,part_uppercase_only_or_already_correct
L2_D_036,v1_baseline,item,1,part_number,CN-940,CN-940,False,part_uppercase_only_or_already_correct
L2_D_037,v1_baseline,header,,po_number,PO-2026-2758,PO-2026-2758,False,po_uppercase_only_or_already_correct
L2_D_037,v1_baseline,item,0,part_number,BK-618,BK-618,False,part_uppercase_only_or_already_correct
L2_D_037,v1_baseline,item,1,part_number,CN-830,CN-830,False,part_uppercase_only_or_already_correct
L2_D_037,v1_baseline,item,2,part_number,AX-220,AX-220,False,part_uppercase_only_or_already_correct
L2_D_038,v1_baseline,header,,po_number,PO-2025-4700,PO-2025-4700,False,po_uppercase_only_or_already_correct
L2_D_038,v1_baseline,item,0,part_number,FT-305,FT-305,False,part_uppercase_only_or_already_correct
L2_D_038,v1_baseline,item,1,part_number,GX-830,GX-830,False,part_uppercase_only_or_already_correct
L2_D_039,v1_baseline,header,,po_number,PO-2024-2060,PO-2024-2060,False,po_uppercase_only_or_already_correct
L2_D_039,v1_baseline,item,0,part_number,GX-830,GX-830,False,part_uppercase_only_or_already_correct
L2_D_039,v1_baseline,item,1,part_number,GX-618,GX-618,False,part_uppercase_only_or_already_correct
L2_D_039,v1_baseline,item,2,part_number,HM-940,HM-940,False,part_uppercase_only_or_already_correct
L2_D_039,v1_baseline,item,3,part_number,BK-220,BK-220,False,part_uppercase_only_or_already_correct
L2_D_039,v1_baseline,item,4,part_number,CN-100,CN-100,False,part_uppercase_only_or_already_correct
L2_D_040,v1_baseline,header,,po_number,PO-2026-6356,PO-2026-6356,False,po_uppercase_only_or_already_correct
L2_D_040,v1_baseline,item,0,part_number,HM-410,HM-410,False,part_uppercase_only_or_already_correct
L2_D_040,v1_baseline,item,1,part_number,EV-940,EV-940,False,part_uppercase_only_or_already_correct
L2_D_041,v1_baseline,header,,po_number,PO-2025-7165,PO-2025-7165,False,po_uppercase_only_or_already_correct
L2_D_041,v1_baseline,item,0,part_number,EV-305,EV-305,False,part_uppercase_only_or_already_correct
L2_D_041,v1_baseline,item,1,part_number,GX-830,GX-830,False,part_uppercase_only_or_already_correct
L2_D_041,v1_baseline,item,2,part_number,IR-940,IR-940,False,part_uppercase_only_or_already_correct
L2_D_042,v1_baseline,header,,po_number,PO-2026-7189,PO-2026-7189,False,po_uppercase_only_or_already_correct
L2_D_042,v1_baseline,item,0,part_number,FT-618,FT-618,False,part_uppercase_only_or_already_correct
L2_D_042,v1_baseline,item,1,part_number,FT-725,FT-725,False,part_uppercase_only_or_already_correct
L2_D_043,v1_baseline,header,,po_number,PO-2024-6113,PO-2024-6113,False,po_uppercase_only_or_already_correct
L2_D_043,v1_baseline,item,0,part_number,IR-618,IR-618,False,part_uppercase_only_or_already_correct
L2_D_043,v1_baseline,item,1,part_number,GX-940,GX-940,False,part_uppercase_only_or_already_correct
L2_D_044,v1_baseline,header,,po_number,PO-2025-6282,PO-2025-6282,False,po_uppercase_only_or_already_correct
L2_D_044,v1_baseline,item,0,part_number,FT-305,FT-305,False,part_uppercase_only_or_already_correct
L2_D_044,v1_baseline,item,1,part_number,GX-410,GX-410,False,part_uppercase_only_or_already_correct
L2_D_044,v1_baseline,item,2,part_number,IR-410,IR-410,False,part_uppercase_only_or_already_correct
L2_D_044,v1_baseline,item,3,part_number,JQ-725,JQ-725,False,part_uppercase_only_or_already_correct
L2_D_045,v1_baseline,header,,po_number,PO-2026-8786,PO-2026-8786,False,po_uppercase_only_or_already_correct
L2_D_045,v1_baseline,item,0,part_number,GX-940,GX-940,False,part_uppercase_only_or_already_correct
L2_D_045,v1_baseline,item,1,part_number,EV-940,EV-940,False,part_uppercase_only_or_already_correct
L2_D_045,v1_baseline,item,2,part_number,AX-940,AX-940,False,part_uppercase_only_or_already_correct
L2_D_045,v1_baseline,item,3,part_number,HM-512,HM-512,False,part_uppercase_only_or_already_correct
L2_D_046,v1_baseline,header,,po_number,PO-2024-3465,PO-2024-3465,False,po_uppercase_only_or_already_correct
L2_D_046,v1_baseline,item,0,part_number,EV-512,EV-512,False,part_uppercase_only_or_already_correct
L2_D_046,v1_baseline,item,1,part_number,DX-725,DX-725,False,part_uppercase_only_or_already_correct
L2_D_047,v1_baseline,header,,po_number,PO-2026-8145,PO-2026-8145,False,po_uppercase_only_or_already_correct
L2_D_047,v1_baseline,item,0,part_number,EV-512,EV-512,False,part_uppercase_only_or_already_correct
L2_D_047,v1_baseline,item,1,part_number,AX-830,AX-830,False,part_uppercase_only_or_already_correct
L2_D_047,v1_baseline,item,2,part_number,BK-618,BK-618,False,part_uppercase_only_or_already_correct
L2_D_048,v1_baseline,header,,po_number,PO-2024-4867,PO-2024-4867,False,po_uppercase_only_or_already_correct
L2_D_048,v1_baseline,item,0,part_number,DX-220,DX-220,False,part_uppercase_only_or_already_correct
L2_D_048,v1_baseline,item,1,part_number,GX-410,GX-410,False,part_uppercase_only_or_already_correct
L2_D_048,v1_baseline,item,2,part_number,CN-410,CN-410,False,part_uppercase_only_or_already_correct
L2_D_048,v1_baseline,item,3,part_number,JQ-100,JQ-100,False,part_uppercase_only_or_already_correct
L2_D_049,v1_baseline,header,,po_number,PO-2024-5550,PO-2024-5550,False,po_uppercase_only_or_already_correct
L2_D_049,v1_baseline,item,0,part_number,JQ-100,JQ-100,False,part_uppercase_only_or_already_correct
L2_D_049,v1_baseline,item,1,part_number,GX-512,GX-512,False,part_uppercase_only_or_already_correct
L2_D_049,v1_baseline,item,2,part_number,DX-830,DX-830,False,part_uppercase_only_or_already_correct
L2_D_049,v1_baseline,item,3,part_number,GX-512,GX-512,False,part_uppercase_only_or_already_correct
L2_D_050,v1_baseline,header,,po_number,PO-2025-7656,PO-2025-7656,False,po_uppercase_only_or_already_correct
L2_D_050,v1_baseline,item,0,part_number,FT-725,FT-725,False,part_uppercase_only_or_already_correct
L2_D_050,v1_baseline,item,1,part_number,IR-220,IR-220,False,part_uppercase_only_or_already_correct
L2_D_050,v1_baseline,item,2,part_number,IR-618,IR-618,False,part_uppercase_only_or_already_correct
L2_D_050,v1_baseline,item,3,part_number,CN-830,CN-830,False,part_uppercase_only_or_already_correct
L2_D_050,v1_baseline,item,4,part_number,EV-618,EV-618,False,part_uppercase_only_or_already_correct
L2_E_001,v1_baseline,header,,po_number,PO-2025-6233,PO-2025-6233,False,po_uppercase_only_or_already_correct
L2_E_001,v1_baseline,item,0,part_number,EV-410,EV-410,False,part_uppercase_only_or_already_correct
L2_E_001,v1_baseline,item,1,part_number,GX-725,GX-725,False,part_uppercase_only_or_already_correct
L2_E_001,v1_baseline,item,2,part_number,AX-940,AX-940,False,part_uppercase_only_or_already_correct
L2_E_002,v1_baseline,header,,po_number,PO-2024-9615,PO-2024-9615,False,po_uppercase_only_or_already_correct
L2_E_002,v1_baseline,item,0,part_number,EV-512,EV-512,False,part_uppercase_only_or_already_correct
L2_E_002,v1_baseline,item,1,part_number,DX-410,DX-410,False,part_uppercase_only_or_already_correct
L2_E_002,v1_baseline,item,2,part_number,GX-305,GX-305,False,part_uppercase_only_or_already_correct
L2_E_003,v1_baseline,header,,po_number,PO-2026-4476,PO-2026-4476,False,po_uppercase_only_or_already_correct
L2_E_003,v1_baseline,item,0,part_number,AX-618,AX-618,False,part_uppercase_only_or_already_correct
L2_E_003,v1_baseline,item,1,part_number,JQ-100,JQ-100,False,part_uppercase_only_or_already_correct
L2_E_004,v1_baseline,header,,po_number,PO-2025-8669,PO-2025-8669,False,po_uppercase_only_or_already_correct
L2_E_004,v1_baseline,item,0,part_number,AX-305,AX-305,False,part_uppercase_only_or_already_correct
L2_E_004,v1_baseline,item,1,part_number,GX-512,GX-512,False,part_uppercase_only_or_already_correct
L2_E_004,v1_baseline,item,2,part_number,GX-305,GX-305,False,part_uppercase_only_or_already_correct
L2_E_005,v1_baseline,header,,po_number,PO-2024-8233,PO-2024-8233,False,po_uppercase_only_or_already_correct
L2_E_005,v1_baseline,item,0,part_number,CN-220,CN-220,False,part_uppercase_only_or_already_correct
L2_E_005,v1_baseline,item,1,part_number,EV-305,EV-305,False,part_uppercase_only_or_already_correct
L2_E_005,v1_baseline,item,2,part_number,JQ-410,JQ-410,False,part_uppercase_only_or_already_correct
L2_E_005,v1_baseline,item,3,part_number,JQ-305,JQ-305,False,part_uppercase_only_or_already_correct
L2_E_005,v1_baseline,item,4,part_number,HM-220,HM-220,False,part_uppercase_only_or_already_correct
L2_E_006,v1_baseline,header,,po_number,P0-2026-8423,PO-2026-8423,True,po_pattern_fix_applied
L2_E_006,v1_baseline,item,0,part_number,EV-618,EV-618,False,part_uppercase_only_or_already_correct
L2_E_006,v1_baseline,item,1,part_number,JQ-725,JQ-725,False,part_uppercase_only_or_already_correct
L2_E_006,v1_baseline,item,2,part_number,DX-725,DX-725,False,part_uppercase_only_or_already_correct
L2_E_007,v1_baseline,header,,po_number,PO-2026-3151,PO-2026-3151,False,po_uppercase_only_or_already_correct
L2_E_007,v1_baseline,item,0,part_number,GX-830,GX-830,False,part_uppercase_only_or_already_correct
L2_E_007,v1_baseline,item,1,part_number,BK-725,BK-725,False,part_uppercase_only_or_already_correct
L2_E_007,v1_baseline,item,2,part_number,GX-220,GX-220,False,part_uppercase_only_or_already_correct
L2_E_008,v1_baseline,header,,po_number,PO-2025-3434,PO-2025-3434,False,po_uppercase_only_or_already_correct
L2_E_008,v1_baseline,item,0,part_number,IR-220,IR-220,False,part_uppercase_only_or_already_correct
L2_E_008,v1_baseline,item,1,part_number,GX-725,GX-725,False,part_uppercase_only_or_already_correct
L2_E_008,v1_baseline,item,2,part_number,JQ-512,JQ-512,False,part_uppercase_only_or_already_correct
L2_E_008,v1_baseline,item,3,part_number,IR-100,IR-100,False,part_uppercase_only_or_already_correct
L2_E_008,v1_baseline,item,4,part_number,CN-725,CN-725,False,part_uppercase_only_or_already_correct
L2_E_009,v1_baseline,header,,po_number,PO-2024-7470,PO-2024-7470,False,po_uppercase_only_or_already_correct
L2_E_009,v1_baseline,item,0,part_number,JQ-830,JQ-830,False,part_uppercase_only_or_already_correct
L2_E_009,v1_baseline,item,1,part_number,GX-512,GX-512,False,part_uppercase_only_or_already_correct
L2_E_009,v1_baseline,item,2,part_number,DX-220,DX-220,False,part_uppercase_only_or_already_correct
L2_E_009,v1_baseline,item,3,part_number,DX-830,DX-830,False,part_uppercase_only_or_already_correct
L2_E_009,v1_baseline,item,4,part_number,IR-410,IR-410,False,part_uppercase_only_or_already_correct
L2_E_010,v1_baseline,header,,po_number,PO-2024-5830,PO-2024-5830,False,po_uppercase_only_or_already_correct
L2_E_010,v1_baseline,item,0,part_number,HM-940,HM-940,False,part_uppercase_only_or_already_correct
L2_E_010,v1_baseline,item,1,part_number,HM-940,HM-940,False,part_uppercase_only_or_already_correct
L2_E_011,v1_baseline,header,,po_number,PO-2025-6681,PO-2025-6681,False,po_uppercase_only_or_already_correct
L2_E_011,v1_baseline,item,0,part_number,HM-618,HM-618,False,part_uppercase_only_or_already_correct
L2_E_011,v1_baseline,item,1,part_number,JQ-618,JQ-618,False,part_uppercase_only_or_already_correct
L2_E_011,v1_baseline,item,2,part_number,EV-725,EV-725,False,part_uppercase_only_or_already_correct
L2_E_012,v1_baseline,header,,po_number,PO-2025-4845,PO-2025-4845,False,po_uppercase_only_or_already_correct
L2_E_012,v1_baseline,item,0,part_number,CN-305,CN-305,False,part_uppercase_only_or_already_correct
L2_E_012,v1_baseline,item,1,part_number,FT-725,FT-725,False,part_uppercase_only_or_already_correct
L2_E_012,v1_baseline,item,2,part_number,DXx-830,DXX-830,True,part_pattern_fix_applied
L2_E_012,v1_baseline,item,3,part_number,AX-940,AX-940,False,part_uppercase_only_or_already_correct
L2_E_013,v1_baseline,header,,po_number,PO-2025-3572,PO-2025-3572,False,po_uppercase_only_or_already_correct
L2_E_013,v1_baseline,item,0,part_number,FT-305,FT-305,False,part_uppercase_only_or_already_correct
L2_E_013,v1_baseline,item,1,part_number,GX-100,GX-100,False,part_uppercase_only_or_already_correct
L2_E_014,v1_baseline,header,,po_number,PO-2024-3260,PO-2024-3260,False,po_uppercase_only_or_already_correct
L2_E_014,v1_baseline,item,0,part_number,AX-940,AX-940,False,part_uppercase_only_or_already_correct
L2_E_014,v1_baseline,item,1,part_number,GX-305,GX-305,False,part_uppercase_only_or_already_correct
L2_E_014,v1_baseline,item,2,part_number,AX-305,AX-305,False,part_uppercase_only_or_already_correct
L2_E_014,v1_baseline,item,3,part_number,IR-512,IR-512,False,part_uppercase_only_or_already_correct
L2_E_015,v1_baseline,header,,po_number,PO-2024-5940,PO-2024-5940,False,po_uppercase_only_or_already_correct
L2_E_015,v1_baseline,item,0,part_number,IR-512,IR-512,False,part_uppercase_only_or_already_correct
L2_E_015,v1_baseline,item,1,part_number,EV-940,EV-940,False,part_uppercase_only_or_already_correct
L2_E_015,v1_baseline,item,2,part_number,IR-512,IR-512,False,part_uppercase_only_or_already_correct
L2_E_015,v1_baseline,item,3,part_number,IR-220,IR-220,False,part_uppercase_only_or_already_correct
L2_E_015,v1_baseline,item,4,part_number,IR-618,IR-618,False,part_uppercase_only_or_already_correct
L2_E_016,v1_baseline,header,,po_number,PO-2024-6371,PO-2024-6371,False,po_uppercase_only_or_already_correct
L2_E_016,v1_baseline,item,0,part_number,GX-725,GX-725,False,part_uppercase_only_or_already_correct
L2_E_016,v1_baseline,item,1,part_number,CN-830,CN-830,False,part_uppercase_only_or_already_correct
L2_E_016,v1_baseline,item,2,part_number,IR-725,IR-725,False,part_uppercase_only_or_already_correct
L2_E_016,v1_baseline,item,3,part_number,GX-512,GX-512,False,part_uppercase_only_or_already_correct
L2_E_016,v1_baseline,item,4,part_number,HM-830,HM-830,False,part_uppercase_only_or_already_correct
L2_E_017,v1_baseline,header,,po_number,PO-2024-7694,PO-2024-7694,False,po_uppercase_only_or_already_correct
L2_E_017,v1_baseline,item,0,part_number,FT-512,FT-512,False,part_uppercase_only_or_already_correct
L2_E_017,v1_baseline,item,1,part_number,AX-305,AX-305,False,part_uppercase_only_or_already_correct
L2_E_018,v1_baseline,header,,po_number,PO-2024-1732,PO-2024-1732,False,po_uppercase_only_or_already_correct
L2_E_018,v1_baseline,item,0,part_number,HM-305,HM-305,False,part_uppercase_only_or_already_correct
L2_E_018,v1_baseline,item,1,part_number,HM-830,HM-830,False,part_uppercase_only_or_already_correct
L2_E_018,v1_baseline,item,2,part_number,JQ-725,JQ-725,False,part_uppercase_only_or_already_correct
L2_E_018,v1_baseline,item,3,part_number,FT-940,FT-940,False,part_uppercase_only_or_already_correct
L2_E_018,v1_baseline,item,4,part_number,BK-305,BK-305,False,part_uppercase_only_or_already_correct
L2_E_019,v1_baseline,header,,po_number,PO-2024-5018,PO-2024-5018,False,po_uppercase_only_or_already_correct
L2_E_019,v1_baseline,item,0,part_number,AX-618,AX-618,False,part_uppercase_only_or_already_correct
L2_E_019,v1_baseline,item,1,part_number,IR-618,IR-618,False,part_uppercase_only_or_already_correct
L2_E_019,v1_baseline,item,2,part_number,BK-940,BK-940,False,part_uppercase_only_or_already_correct
L2_E_019,v1_baseline,item,3,part_number,EV-220,EV-220,False,part_uppercase_only_or_already_correct
L2_E_019,v1_baseline,item,4,part_number,CN-100,CN-100,False,part_uppercase_only_or_already_correct
L2_E_020,v1_baseline,header,,po_number,PO-2025-9333,PO-2025-9333,False,po_uppercase_only_or_already_correct
L2_E_020,v1_baseline,item,0,part_number,GX-220,GX-220,False,part_uppercase_only_or_already_correct
L2_E_020,v1_baseline,item,1,part_number,DX-100,DX-100,False,part_uppercase_only_or_already_correct
L2_E_021,v1_baseline,header,,po_number,PO-2024-9806,PO-2024-9806,False,po_uppercase_only_or_already_correct
L2_E_021,v1_baseline,item,0,part_number,JQ-512,JQ-512,False,part_uppercase_only_or_already_correct
L2_E_021,v1_baseline,item,1,part_number,HM-512,HM-512,False,part_uppercase_only_or_already_correct
L2_E_022,v1_baseline,header,,po_number,PO-2026-3014,PO-2026-3014,False,po_uppercase_only_or_already_correct
L2_E_022,v1_baseline,item,0,part_number,FT-618,FT-618,False,part_uppercase_only_or_already_correct
L2_E_022,v1_baseline,item,1,part_number,FT-618,FT-618,False,part_uppercase_only_or_already_correct
L2_E_022,v1_baseline,item,2,part_number,FT-100,FT-100,False,part_uppercase_only_or_already_correct
L2_E_022,v1_baseline,item,3,part_number,AX-100,AX-100,False,part_uppercase_only_or_already_correct
L2_E_022,v1_baseline,item,4,part_number,HM-725,HM-725,False,part_uppercase_only_or_already_correct
L2_E_023,v1_baseline,header,,po_number,PO-2024-8283,PO-2024-8283,False,po_uppercase_only_or_already_correct
L2_E_023,v1_baseline,item,0,part_number,JQ-512,JQ-512,False,part_uppercase_only_or_already_correct
L2_E_023,v1_baseline,item,1,part_number,FT-100,FT-100,False,part_uppercase_only_or_already_correct
L2_E_023,v1_baseline,item,2,part_number,JQ-410,JQ-410,False,part_uppercase_only_or_already_correct
L2_E_023,v1_baseline,item,3,part_number,GX-220,GX-220,False,part_uppercase_only_or_already_correct
L2_E_024,v1_baseline,header,,po_number,P0-2024-1378,PO-2024-1378,True,po_pattern_fix_applied
L2_E_024,v1_baseline,item,0,part_number,AX-618,AX-618,False,part_uppercase_only_or_already_correct
L2_E_024,v1_baseline,item,1,part_number,IR-830,IR-830,False,part_uppercase_only_or_already_correct
L2_E_025,v1_baseline,header,,po_number,PO-2026-4696,PO-2026-4696,False,po_uppercase_only_or_already_correct
L2_E_025,v1_baseline,item,0,part_number,BK-100,BK-100,False,part_uppercase_only_or_already_correct
L2_E_025,v1_baseline,item,1,part_number,JQ-618,JQ-618,False,part_uppercase_only_or_already_correct
L2_E_025,v1_baseline,item,2,part_number,DX-618,DX-618,False,part_uppercase_only_or_already_correct
L2_E_026,v1_baseline,header,,po_number,PO-2025-2065,PO-2025-2065,False,po_uppercase_only_or_already_correct
L2_E_026,v1_baseline,item,0,part_number,AX-940,AX-940,False,part_uppercase_only_or_already_correct
L2_E_026,v1_baseline,item,1,part_number,GX-220,GX-220,False,part_uppercase_only_or_already_correct
L2_E_026,v1_baseline,item,2,part_number,JQ-100,JQ-100,False,part_uppercase_only_or_already_correct
L2_E_026,v1_baseline,item,3,part_number,GX-220,GX-220,False,part_uppercase_only_or_already_correct
L2_E_027,v1_baseline,header,,po_number,PO-2026-8284,PO-2026-8284,False,po_uppercase_only_or_already_correct
L2_E_027,v1_baseline,item,0,part_number,GX-940,GX-940,False,part_uppercase_only_or_already_correct
L2_E_027,v1_baseline,item,1,part_number,IR-305,IR-305,False,part_uppercase_only_or_already_correct
L2_E_028,v1_baseline,header,,po_number,PO-2024-4282,PO-2024-4282,False,po_uppercase_only_or_already_correct
L2_E_028,v1_baseline,item,0,part_number,FT-618,FT-618,False,part_uppercase_only_or_already_correct
L2_E_028,v1_baseline,item,1,part_number,CN-220,CN-220,False,part_uppercase_only_or_already_correct
L2_E_028,v1_baseline,item,2,part_number,AX-410,AX-410,False,part_uppercase_only_or_already_correct
L2_E_028,v1_baseline,item,3,part_number,DX-830,DX-830,False,part_uppercase_only_or_already_correct
L2_E_028,v1_baseline,item,4,part_number,CN-100,CN-100,False,part_uppercase_only_or_already_correct
L2_E_029,v1_baseline,header,,po_number,PO-2024-5292,PO-2024-5292,False,po_uppercase_only_or_already_correct
L2_E_029,v1_baseline,item,0,part_number,EV-220,EV-220,False,part_uppercase_only_or_already_correct
L2_E_029,v1_baseline,item,1,part_number,BK-618,BK-618,False,part_uppercase_only_or_already_correct
L2_E_029,v1_baseline,item,2,part_number,FT-618,FT-618,False,part_uppercase_only_or_already_correct
L2_E_030,v1_baseline,header,,po_number,PO-2026-5819,PO-2026-5819,False,po_uppercase_only_or_already_correct
L2_E_030,v1_baseline,item,0,part_number,JQ-830,JQ-830,False,part_uppercase_only_or_already_correct
L2_E_030,v1_baseline,item,1,part_number,JQ-220,JQ-220,False,part_uppercase_only_or_already_correct
L2_E_030,v1_baseline,item,2,part_number,IR-618,IR-618,False,part_uppercase_only_or_already_correct
L2_E_030,v1_baseline,item,3,part_number,FT-618,FT-618,False,part_uppercase_only_or_already_correct
L2_E_031,v1_baseline,header,,po_number,P0-2025-3575,PO-2025-3575,True,po_pattern_fix_applied
L2_E_031,v1_baseline,item,0,part_number,IR-618,IR-618,False,part_uppercase_only_or_already_correct
L2_E_031,v1_baseline,item,1,part_number,IR-618,IR-618,False,part_uppercase_only_or_already_correct
L2_E_031,v1_baseline,item,2,part_number,GX-618,GX-618,False,part_uppercase_only_or_already_correct
L2_E_032,v1_baseline,header,,po_number,PO-2024-2168,PO-2024-2168,False,po_uppercase_only_or_already_correct
L2_E_032,v1_baseline,item,0,part_number,EV-512,EV-512,False,part_uppercase_only_or_already_correct
L2_E_032,v1_baseline,item,1,part_number,CN-940,CN-940,False,part_uppercase_only_or_already_correct
L2_E_032,v1_baseline,item,2,part_number,EV-618,EV-618,False,part_uppercase_only_or_already_correct
L2_E_032,v1_baseline,item,3,part_number,AX-830,AX-830,False,part_uppercase_only_or_already_correct
L2_E_033,v1_baseline,header,,po_number,PO-2025-7843,PO-2025-7843,False,po_uppercase_only_or_already_correct
L2_E_033,v1_baseline,item,0,part_number,CN-512,CN-512,False,part_uppercase_only_or_already_correct
L2_E_033,v1_baseline,item,1,part_number,FT-618,FT-618,False,part_uppercase_only_or_already_correct
L2_E_033,v1_baseline,item,2,part_number,GX-940,GX-940,False,part_uppercase_only_or_already_correct
L2_E_033,v1_baseline,item,3,part_number,JQ-100,JQ-100,False,part_uppercase_only_or_already_correct
L2_E_034,v1_baseline,header,,po_number,P0-2024-3910,PO-2024-3910,True,po_pattern_fix_applied
L2_E_034,v1_baseline,item,0,part_number,GX-512,GX-512,False,part_uppercase_only_or_already_correct
L2_E_034,v1_baseline,item,1,part_number,IR-220,IR-220,False,part_uppercase_only_or_already_correct
L2_E_035,v1_baseline,header,,po_number,PO-2024-3128,PO-2024-3128,False,po_uppercase_only_or_already_correct
L2_E_035,v1_baseline,item,0,part_number,EV-410,EV-410,False,part_uppercase_only_or_already_correct
L2_E_035,v1_baseline,item,1,part_number,AX-305,AX-305,False,part_uppercase_only_or_already_correct
L2_E_035,v1_baseline,item,2,part_number,JQ-410,JQ-410,False,part_uppercase_only_or_already_correct
L2_E_036,v1_baseline,header,,po_number,PO-2025-5081,PO-2025-5081,False,po_uppercase_only_or_already_correct
L2_E_036,v1_baseline,item,0,part_number,BK-725,BK-725,False,part_uppercase_only_or_already_correct
L2_E_036,v1_baseline,item,1,part_number,CN-512,CN-512,False,part_uppercase_only_or_already_correct
L2_E_036,v1_baseline,item,2,part_number,BK-410,BK-410,False,part_uppercase_only_or_already_correct
L2_E_036,v1_baseline,item,3,part_number,IR-220,IR-220,False,part_uppercase_only_or_already_correct
L2_E_036,v1_baseline,item,4,part_number,IR-618,IR-618,False,part_uppercase_only_or_already_correct
L2_E_037,v1_baseline,header,,po_number,PO-2024-5105,PO-2024-5105,False,po_uppercase_only_or_already_correct
L2_E_037,v1_baseline,item,0,part_number,BK-940,BK-940,False,part_uppercase_only_or_already_correct
L2_E_037,v1_baseline,item,1,part_number,EV-305,EV-305,False,part_uppercase_only_or_already_correct
L2_E_037,v1_baseline,item,2,part_number,CN-512,CN-512,False,part_uppercase_only_or_already_correct
L2_E_037,v1_baseline,item,3,part_number,CN-220,CN-220,False,part_uppercase_only_or_already_correct
L2_E_037,v1_baseline,item,4,part_number,FT-305,FT-305,False,part_uppercase_only_or_already_correct
